"Server","SqlMajor","ProductVersion","VersionInfo","RenameResult","DeployResult","Warnings","Error","Timestamp"
"azg5bcpsql003",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:19"
"azg5bcpsql004",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:19"
"azg5bcpsql01b,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:19"
"azg5bcpsql02a,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:19"
"azg5bcpsql02b,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:19"
"azg5cdcsql002",,,,"Skipped - SQL version","Skipped - SQL version","[11:11:19][Connect-DbaInstance] Failure | Error connecting to [azg5cdcsql002]: Login failed for user 'CUSTADDS\PV2C7B6'.; [11:11:19][Invoke-DbaQuery] Failure | Login failed for user 'CUSTADDS\PV2C7B6'.",,"2026-03-06T11:11:19"
"azg5cebsql001",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:19"
"azg5cmtsql002",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5comsql001",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5corsql201",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5corsql202",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5opesql004",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5opesql005",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5opesql006",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:20"
"azg5pscsql022",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:21"
"azg5pscsql023",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:21"
"azg5pscsql024",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:21"
"azg5pscsql025",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:21"
"azg5pscsql026",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:22"
"azg5pscsql027",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:22"
"azg5pscsql028",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:22"
"azg5pscsql029",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:22"
"azg5pscsql030",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:22"
"azg5pscsql031",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:23"
"azg5pscsql032",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:23"
"azg5pscsql033",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:23"
"azg5pscsql034",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:23"
"azg5pscsql035",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:23"
"azg5pscsql036",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:23"
"azg5pscsql037",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:24"
"azg5pscsql038",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:24"
"azg5pscsql039",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:24"
"azg5pscsql040",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:24"
"azg5pscsql041",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:24"
"azg5pscsql042",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:24"
"azg5satsql101",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:25"
"azg5sresql01a,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:25"
"azg5sresql01b,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:25"
"azg5stgsql001",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:25"
"azg5stgsql002",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:25"
"azg5supscb001",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:25"
"azg5supscb002",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:26"
"azg5supscb003",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:26"
"azg5supsql020",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:26"
"azg5supsql021",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:26"
"azg5supsql022",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:26"
"azg5supsql023",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:27"
"azg5supsql024",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:27"
"azg5supsql025",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:27"
"azg5supsql026",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:27"
"azg5supsql027",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:27"
"azg5supsql028",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:27"
"azg5supsql029",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:28"
"azg5supsql030",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:28"
"azg5supsql031",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:28"
"azg5supsql032",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:28"
"azg5supsql033",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:29"
"azg5supsql034",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:29"
"azg5supsql035",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:29"
"azg5supsql036",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:29"
"azg5supsql037",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:29"
"azg5supsql038",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:29"
"azg5supsql039",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:30"
"azg5supsql040",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:30"
"azg5supsql041",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:30"
"azg5vansql002",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:11:30"
"azg9imgsqltst1",,,,"Skipped - SQL version","Skipped - SQL version","[11:11:46][Connect-DbaInstance] Failure | Error connecting to [azg9imgsqltst1]: The network path was not found.; [11:11:46][Invoke-DbaQuery] Failure | The network path was not found.",,"2026-03-06T11:11:30"
"azg9sndsql003",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:12:00"
"azg9sndsql004",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:12:01"
"azg9sndsql005",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:12:01"
"azg9sndsql02d,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:12:01"
"azg9sndsql02e,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:12:01"
"azg9tmnsql006",,,,"Skipped - SQL version","Skipped - SQL version","[11:12:17][Connect-DbaInstance] Failure | Error connecting to [azg9tmnsql006]: The network path was not found.; [11:12:17][Invoke-DbaQuery] Failure | The network path was not found.",,"2026-03-06T11:12:01"
"azg9tstsql041",,,,"Skipped - SQL version","Skipped - SQL version","[11:12:47][Connect-DbaInstance] Failure | Error connecting to [azg9tstsql041]: The network path was not found.; [11:12:47][Invoke-DbaQuery] Failure | The network path was not found.",,"2026-03-06T11:12:32"
"azh5bcpsql01c,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:02"
"azh5bcpsql02c,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:03"
"azh5trasql01c,31433",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:05"
"azm5lkssql002",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:06"
"azm5pscsql004",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:09"
"azm5pscsql005",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:12"
"azm5pscsql006",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:16"
"azm5stgsql001",,,,"Skipped - SQL version","Skipped - SQL version","[11:13:34][Connect-DbaInstance] Failure | Error connecting to [azm5stgsql001]: The system cannot find the file specified.; [11:13:34][Invoke-DbaQuery] Failure | The system cannot find the file specified.",,"2026-03-06T11:13:19"
"azm5supscb001",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:48"
"azm5supscb002",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:51"
"azm5supscb003",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:54"
"azm5supsql007",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:13:57"
"azm5supsql008",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:01"
"azm5supsql009",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:04"
"azm5supsql010",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:07"
"azm5supsql011",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:10"
"azm5supsql012",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:13"
"azm5supsql013",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:17"
"azm5supsql014",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:20"
"azm5supsql015",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:23"
"azm5supsql016",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:26"
"azm5vansql001",,,"The property 'Value' cannot be found on this object. Verify that the property exists.","Skipped - SQL version","Skipped - SQL version","",,"2026-03-06T11:14:29"
